reviewer_name,date,rating,text,developer_reply
Unknown,"November 28, 2024",5,"Samujjwal Sammore_vert Flag inappropriateNovember 28, 2024Pretty cool and fast experience. Applied for UAE visa, got approved in less than 48 hours. Just upload photo and passport.Did you find this helpful?YesNo","Samujjwal Sammore_vert Flag inappropriateNovember 28, 2024Pretty cool and fast experience. Applied for UAE visa, got approved in less than 48 hours. Just upload photo and passport.Did you find this helpful?YesNo"
Unknown,"May 25, 2024",5,"Suniti Tour & Travels - Nainitalmore_vert Flag inappropriateMay 25, 2024I have booked Uzbekistan visa through Atlys, every day i use to call them because Uzbekistan Embassy server was shut down for a week, they gave me feedback whenever I call them, finally i got the visa approval on time, thier service is excellent, as a tour operator i will book all the visas through them in future, highly recommended company for world wide visa. My special thanks to the team 🙏1 person found this review helpfulDid you find this helpful?YesNo","Suniti Tour & Travels - Nainitalmore_vert Flag inappropriateMay 25, 2024I have booked Uzbekistan visa through Atlys, every day i use to call them because Uzbekistan Embassy server was shut down for a week, they gave me feedback whenever I call them, finally i got the visa approval on time, thier service is excellent, as a tour operator i will book all the visas through them in future, highly recommended company for world wide visa. My special thanks to the team 🙏1 person found this review helpfulDid you find this helpful?YesNo"
Unknown,"August 23, 2024",5,"cnx newsmore_vert Flag inappropriateAugust 23, 2024Highly recommend app for visas.. Response is quick. As promised visas are on time. Team are dedicated and kind. Best app I have come across. Happy with team and service.Did you find this helpful?YesNo","cnx newsmore_vert Flag inappropriateAugust 23, 2024Highly recommend app for visas.. Response is quick. As promised visas are on time. Team are dedicated and kind. Best app I have come across. Happy with team and service.Did you find this helpful?YesNo"
Unknown,"October 25, 2024",5,"Suchitha Champakmore_vert Flag inappropriateOctober 25, 2024It was a quick and smooth experience working with Atlys. They have been prompt with their responses and have the necessary information that helped me get my Business visa for Germany in time.Did you find this helpful?YesNo","Suchitha Champakmore_vert Flag inappropriateOctober 25, 2024It was a quick and smooth experience working with Atlys. They have been prompt with their responses and have the necessary information that helped me get my Business visa for Germany in time.Did you find this helpful?YesNo"
Unknown,"December 10, 2024",5,"Afroz Mohammedmore_vert Flag inappropriateDecember 10, 2024Excellent, exceptional service with commitment of Ontime visa. Their portal easy to use, visible and accurate updates on visa progress.Did you find this helpful?YesNo","Afroz Mohammedmore_vert Flag inappropriateDecember 10, 2024Excellent, exceptional service with commitment of Ontime visa. Their portal easy to use, visible and accurate updates on visa progress.Did you find this helpful?YesNo"
Unknown,"March 1, 2024",5,"Dipanjan Patramore_vert Flag inappropriateMarch 1, 2024It was effortless. Karan and Snehasish were very helpful throughout the process. I got the US Visa interview appointment way faster than expected. Thank you guys!!Did you find this helpful?YesNo","Dipanjan Patramore_vert Flag inappropriateMarch 1, 2024It was effortless. Karan and Snehasish were very helpful throughout the process. I got the US Visa interview appointment way faster than expected. Thank you guys!!Did you find this helpful?YesNo"
Unknown,"February 17, 2024",1,"Jasvinder Virkmore_vert Flag inappropriateFebruary 17, 2024Only deals in Visa free countries. Newzealand and Australia visa rejected after three months. No specific performance. Time and money wasting app. Totally unsatisfied.1 person found this review helpfulDid you find this helpful?YesNo","Jasvinder Virkmore_vert Flag inappropriateFebruary 17, 2024Only deals in Visa free countries. Newzealand and Australia visa rejected after three months. No specific performance. Time and money wasting app. Totally unsatisfied.1 person found this review helpfulDid you find this helpful?YesNo"
Unknown,"September 6, 2024",5,"Sajal Kumarmore_vert Flag inappropriateSeptember 6, 2024Atlys is really something special for applying for Visa. They not only give visa before the time, they will sort your every queries. Bestest experience and will always consider atlys for applying visa.Did you find this helpful?YesNo","Sajal Kumarmore_vert Flag inappropriateSeptember 6, 2024Atlys is really something special for applying for Visa. They not only give visa before the time, they will sort your every queries. Bestest experience and will always consider atlys for applying visa.Did you find this helpful?YesNo"
Unknown,"September 17, 2022",5,"kaumudi rajmore_vert Flag inappropriateSeptember 17, 2022The process was very easy for my Schengen visa. I was not able to find any slot anywhere and trying VFS global was worst idea.... Getting through atlys was so easy and got my slot on 3 hours... Thanks to you guys..5 people found this review helpfulDid you find this helpful?YesNoAtlysSeptember 19, 2022Hi, Thanks for your feedback. It is delightful to hear such positive words and it’s always a pleasure to serve our users.","kaumudi rajmore_vert Flag inappropriateSeptember 17, 2022The process was very easy for my Schengen visa. I was not able to find any slot anywhere and trying VFS global was worst idea.... Getting through atlys was so easy and got my slot on 3 hours... Thanks to you guys..5 people found this review helpfulDid you find this helpful?YesNoAtlysSeptember 19, 2022Hi, Thanks for your feedback. It is delightful to hear such positive words and it’s always a pleasure to serve our users."
Unknown,"May 17, 2024",5,"Rmore_vert Flag inappropriateShow review historyMay 17, 2024Great experience from the team for my UK visa. It was a smooth experience overall. Great for 1st time travellers.1 person found this review helpfulDid you find this helpful?YesNo","Rmore_vert Flag inappropriateShow review historyMay 17, 2024Great experience from the team for my UK visa. It was a smooth experience overall. Great for 1st time travellers.1 person found this review helpfulDid you find this helpful?YesNo"
Unknown,"July 23, 2024",5,"Shantanu Turemore_vert Flag inappropriateJuly 23, 2024They have revolutionized the visa application experience. The convenience it offers is awesome. Visa application anytime, anywhere.Did you find this helpful?YesNo","Shantanu Turemore_vert Flag inappropriateJuly 23, 2024They have revolutionized the visa application experience. The convenience it offers is awesome. Visa application anytime, anywhere.Did you find this helpful?YesNo"
